6450
51.621111          0          0
0          51.621111          0
0          0          51.621111
        0.4754549667521119        0.2214898688459545        0.7062771319957191        0.4754549667521119
        0.14645368964030722        0.842806734276554        0.49676900289729353        0.14645368964030722
        0.5520647770986521        0.3671510293313505        0.5056175288050851        0.5520647770986521
        0.6760387920064895        0.04002318796786303        0.29041564666818837        0.6760387920064895
        0.32934836654576627        0.675160098878168        0.5720298486880675        0.32934836654576627
        0.557634802293013        0.603189870351737        0.11936848348001748        0.557634802293013
        0.2574130663812606        0.6447433691616479        0.6721480599053161        0.2574130663812606
        0.5296699958402351        0.5248845865253005        0.4042221689137979        0.5296699958402351
        0.5656587067899104        0.23641461779339668        0.5515148079237171        0.5656587067899104
        0.11800356799410085        0.5065051117990217        0.8459331460598905        0.11800356799410085
        0.24484227563603048        0.8415941579654508        0.4145163367120334        0.24484227563603048
        0.4364016308451065        0.6637808813462183        0.4224951771922379        0.4364016308451065
        0.4933523212749017        0.45209122083088965        0.5557162065595785        0.4933523212749017
        0.3037903060873523        0.6538323063357909        0.6228372299777254        0.3037903060873523
        0.5894257376197787        0.2824872346848524        0.47471629622635125        0.5894257376197787
        0.44633064917372023        0.4601714128627725        0.6243558072126909        0.44633064917372023
        0.5598000826069628        0.3313866786318165        0.513254911571091        0.5598000826069628
        0.6523106954305092        0.06542484557397844        0.38039598162382293        0.6523106954305092
        0.5408818610231024        0.26773201179174805        0.5858440020127491        0.5408818610231024
        0.34264821525593875        0.7053041259303537        0.5174267978269578        0.34264821525593875
        0.5823184794201562        0.16078381407165035        0.5440210861576663        0.5823184794201562
        0.6954811993027938        0.04596688148016264        0.17463919559962374        0.6954811993027938
        0.4755032068131695        0.20372193536265662        0.7115411257776165        0.4755032068131695
        0.48541285265713546        0.7141636065854707        0.13681764498542287        0.48541285265713546
        0.5545096037467014        0.6187261848201998        0.04707554485284328        0.5545096037467014
        0.6606584446060406        0.25074066779095544        0.25335736945508425        0.6606584446060406
        0.5076548282680144        0.48079747017633406        0.5033954145047237        0.5076548282680144
        0.09098015768986749        0.5225837990650685        0.8428234659572393        0.09098015768986749
        0.17279589302321824        0.8600906794926998        0.4478026147293056        0.17279589302321824
        0.34338271733304393        0.02336869466877963        0.8738595556400507        0.34338271733304393
        0.5655902394951616        0.26758134322318056        0.537229547525534        0.5655902394951616
        0.10899516483133453        0.6850850326186453        0.7119681215958268        0.10899516483133453
        0.09279124473634598        0.9799583202777905        0.14987081209792136        0.09279124473634598
        0.3639071521055158        0.47179527303070157        0.7159276427396778        0.3639071521055158
        0.3031605546078303        0.011940956658318368        0.9033519634194801        0.3031605546078303
        0.6715106007946583        0.075685187197637        0.30400456983350205        0.6715106007946583
        0.4725758422660176        0.6700993505420441        0.3229721458829827        0.4725758422660176
        0.27081773013595634        0.8864268219294132        0.25992884305543457        0.27081773013595634
        0.39599140247247394        0.5676175897459915        0.6034831316173781        0.39599140247247394
        0.7036960952250423        0.0735244087407172        0.06494437965970913        0.7036960952250423
        0.22703533810290522        0.6375124794261592        0.7003483055458263        0.22703533810290522
        0.5018740448695209        0.589599362150265        0.38550937514490213        0.5018740448695209
        0.7025100971928675        0.11285949892294034        0.014894971869684543        0.7025100971928675
        0.5328168321302666        0.33160908258050203        0.56766879705287        0.5328168321302666
        0.5453853037144046        0.2996388933932435        0.5615392012591512        0.5453853037144046
        0.674991432642474        0.2436223318567462        0.1715263569810849        0.674991432642474
        0.5249871919264913        0.5267541451614862        0.4138924584737764        0.5249871919264913
        0.45188324022994664        0.6005455125852541        0.4805706625588822        0.45188324022994664
        0.4666134352004574        0.24146003046494663        0.7115060490738812        0.4666134352004574
        0.5614405793416823        0.05119547589495304        0.6057623089833516        0.5614405793416823
        0.6555180261359934        0.2954929396630214        0.2308162850208971        0.6555180261359934
        0.6065118201310132        0.3680708993065536        0.3589019882452532        0.6065118201310132
        0.1942369226098449        0.6000621048714498        0.7513118567461581        0.1942369226098449
        0.30441759940222657        0.8974781984274711        0.09587874475477745        0.30441759940222657
        0.3425504483876546        0.4937348321894293        0.7221802379612099        0.3425504483876546
        0.5707044460329264        0.549003759234682        0.217227399060728        0.5707044460329264
        0.5985557087508057        0.3755623743112454        0.3773791595270485        0.5985557087508057
        0.007440693834595342        0.9991030389670046        0.04101694378444155        0.007440693834595342
        0.13288329600760437        0.752911247814462        0.6307207878283232        0.13288329600760437
        0.60423832805922        0.34927726700853495        0.38444437381687036        0.60423832805922
        0.5914028057941011        0.13912990355342797        0.5302153454351762        0.5914028057941011
        0.4394688820701184        0.7547915977549355        0.20981860580661663        0.4394688820701184
        0.4053912437895235        0.42073496423802775        0.7030632750934953        0.4053912437895235
        0.6985762835877498        0.12545150454365478        0.09079797368437564        0.6985762835877498
        0.6200126141697425        0.33864562984486335        0.34130317011094374        0.6200126141697425
        0.6098237428830013        0.4232896806972782        0.27758935759054326        0.6098237428830013
        0.6221243156846076        0.15635043617729547        0.44886213114394813        0.6221243156846076
        0.6791184451622448        0.12290730415863008        0.24998013814158873        0.6791184451622448
        0.45654515584196614        0.5799724614700809        0.49675445170708366        0.45654515584196614
        0.2635871864193986        0.7538315426949936        0.5410929638695151        0.2635871864193986
        0.6603906054292237        0.13745089540726102        0.32996325230756957        0.6603906054292237
        0.5523958138120613        0.3393840767510147        0.5239620007344831        0.5523958138120613
        0.5396438872389049        0.4200330468552497        0.49106128892518475        0.5396438872389049
        0.3659127062149691        0.8459063714625827        0.12906662457770623        0.3659127062149691
        0.5290160827108391        0.3718706917817888        0.5495417700778451        0.5290160827108391
        0.4816088743183368        0.5398933205198208        0.4945917375105764        0.4816088743183368
        0.6291907700233358        0.37475912142757556        0.2603719469177027        0.6291907700233358
        0.618762752258235        0.06283993184862625        0.4799129669022169        0.618762752258235
        0.1261166539871962        0.9835389609058747        0.028987782846228074        0.1261166539871962
        0.2659637591604254        0.5938421476726603        0.7112510536189263        0.2659637591604254
        0.2588224591339375        0.12488376748627292        0.9221854010523899        0.2588224591339375
        0.09419542146104645        0.9849971469240115        0.10970444705256392        0.09419542146104645
        0.22860754825947033        0.3329510865806584        0.8857882092816243        0.22860754825947033
        0.7044102517647736        0.01853033080278056        0.08525855533444378        0.7044102517647736
        0.3954150752828832        0.019971707122300626        0.8287912688926474        0.3954150752828832
        0.6113191725000554        0.28591402898601637        0.4133169567011234        0.6113191725000554
        0.2729048263580006        0.7947284249475386        0.46845772710184147        0.2729048263580006
        0.4178583985629526        0.48222893696870217        0.6467178440795063        0.4178583985629526
        0.41921192396462625        0.6750482844635609        0.4391270194995476        0.41921192396462625
        0.3900127263984727        0.4495021062589603        0.7026578135644821        0.3900127263984727
        0.591683338297842        0.3882044250764627        0.3861592659933152        0.591683338297842
        0.6229560567585978        0.38878782045506666        0.26962109220414543        0.6229560567585978
        0.579533673876138        0.5716420595903238        0.03881748825703258        0.579533673876138
        0.5366722307235692        0.6122117447830128        0.2217264375082855        0.5366722307235692
        0.3056636518569009        0.8977122881995167        0.08515932997971797        0.3056636518569009
        0.45084085443722244        0.7624881607072446        0.10998569326013984        0.45084085443722244
        0.6813487510167004        0.2673452997680607        0.007365437386230635        0.6813487510167004
        0.5929000817934025        0.47768734690310016        0.2622094289445572        0.5929000817934025
        0.33137790491991614        0.8435658403073035        0.2622480530497929        0.33137790491991614
        0.2243056350029113        0.847048659161538        0.4264768847481912        0.2243056350029113
        0.6822878609055811        0.2624014091955779        0.010585375475048652        0.6822878609055811
        0.589314318955837        0.12337436266598051        0.5386984625780911        0.589314318955837
        0.6048574678081347        0.5178417631479203        0.011610151304607718        0.6048574678081347
        0.2849624449025766        0.34730398370329457        0.8467424359828163        0.2849624449025766
        0.2334240325857197        0.5355672459764604        0.7772992776659652        0.2334240325857197
        0.18446945777342072        0.6518102153322578        0.7120993480449733        0.18446945777342072
        0.7048862440034793        0.07112494531916229        0.03481390789154678        0.7048862440034793
        0.6403678659244465        0.32297910287119924        0.2748499439535248        0.6403678659244465
        0.3524384558912107        0.5382055479891958        0.6796389171697629        0.3524384558912107
        0.4518160852496976        0.02268431199538128        0.7689017311780304        0.4518160852496976
        0.5071985679098456        0.5402232190098477        0.44006601671004064        0.5071985679098456
        0.5613380456288622        0.4906184810112266        0.35929473019983926        0.5613380456288622
        0.4953530070937653        0.43248591513699886        0.5676325659565709        0.4953530070937653
        0.490889319471133        0.5960390424838194        0.40347591240780106        0.490889319471133
        0.11466631495078343        0.9758668111412999        0.14624376685563809        0.11466631495078343
        0.5714092228350832        0.07119716710781873        0.5847340964180504        0.5714092228350832
        0.36298379746307635        0.29914286994380324        0.804362523319152        0.36298379746307635
        0.573897958841724        0.06260629027226218        0.5808293364603334        0.573897958841724
        0.23100568061361546        0.9445737471759157        0.032452845707730056        0.23100568061361546
        0.6460945938251613        0.33582335664002        0.2287929736570367        0.6460945938251613
        0.1889088513160419        0.23538752935274226        0.9344621997780965        0.1889088513160419
        0.6792880227450397        0.2617554917527106        0.09284194551798979        0.6792880227450397
        0.5195999730792553        0.14953797112253622        0.6615664223225283        0.5195999730792553
        0.09930319351476867        0.28774159396695353        0.9473555439310489        0.09930319351476867
        0.6272029392819525        0.31042652420535033        0.3418600868512495        0.6272029392819525
        0.18260112290579322        0.8933833907110761        0.3676680255728904        0.18260112290579322
        0.5996471864191507        0.4308479134751122        0.3085718378163098        0.5996471864191507
        0.4742862774644621        0.18665687292829689        0.7178191038182505        0.4742862774644621
        0.5923175827869734        0.5262199882229439        0.14632937585269173        0.5923175827869734
        0.3747078924593423        0.5860385180844451        0.6129819295694967        0.3747078924593423
        0.27454331055415204        0.30638866022369987        0.8691248070019972        0.27454331055415204
        0.1375286287539359        0.9468716458254001        0.25613636773801224        0.1375286287539359
        0.4918405814443909        0.6900166310487548        0.20015677296812534        0.4918405814443909
        0.5617702942281803        0.38842189688323303        0.4668583329739319        0.5617702942281803
        0.35223386024301295        0.2423731033755766        0.8325370226943084        0.35223386024301295
        0.3691733318979139        0.2602727997594257        0.8122069759218861        0.3691733318979139
        0.3526574960705847        0.3972209225687575        0.7703771281678059        0.3526574960705847
        0.6023005916232392        0.4870942304224093        0.1928916933146494        0.6023005916232392
        0.05409618640450269        0.7169350657362243        0.692929517880985        0.05409618640450269
        0.5275803351373414        0.01684686225525924        0.6656081153237942        0.5275803351373414
        0.3249698092763778        0.23359381270481364        0.8568682377027274        0.3249698092763778
        0.6402738572316758        0.3151604167958436        0.2842053609213119        0.6402738572316758
        0.5048698992788974        0.6293855547258599        0.30673537961352537        0.5048698992788974
        0.6421850147233293        0.41671505689063815        0.0393112590770961        0.6421850147233293
        0.5459053265401399        0.3217784103532778        0.5481180562075327        0.5459053265401399
        0.4586907901066384        0.21815667445807893        0.7291180861370038        0.4586907901066384
        0.6214146619111218        0.2894592751617126        0.37934280531812936        0.6214146619111218
        0.4745454932151278        0.5043888543188492        0.5433277402980091        0.4745454932151278
        0.4628522803851171        0.17731451834066841        0.7349116237141786        0.4628522803851171
        0.060942135982636134        0.6559957147961366        0.7498278030940527        0.060942135982636134
        0.06085382413620586        0.7141895718159833        0.6946415476238819        0.06085382413620586
        0.5540795396894818        0.027954349496866798        0.6206531090224162        0.5540795396894818
        0.1470699063991901        0.3788850155357776        0.9017688341620154        0.1470699063991901
        0.3055996998403745        0.8952351089795166        0.10849767999998455        0.3055996998403745
        0.5352166414214303        0.1418872716263881        0.6379296949049698        0.5352166414214303
        0.15140176116796325        0.3497844494721224        0.9120339096425979        0.15140176116796325
        0.10420461028733592        0.4543801052801565        0.8785337320304343        0.10420461028733592
        0.2468629666091095        0.09173530103205062        0.9325781393419311        0.2468629666091095
        0.5325400976451053        0.37439084083534474        0.5409561785384164        0.5325400976451053
        0.6341459830971952        0.08663816574978055        0.43383357693808944        0.6341459830971952
        0.631359088098116        0.31367105415187113        0.3230818372163382        0.631359088098116
        0.514018474772946        0.31304426877057817        0.6112064307368522        0.514018474772946
        0.41121944068707145        0.6131897488289291        0.5345984241775683        0.41121944068707145
        0.5396991789344449        0.0022649657522570217        0.6460994214864406        0.5396991789344449
        0.28314520593386794        0.4341399047629038        0.8069573271281398        0.28314520593386794
        0.26698243521721104        0.8078107598862412        0.4526395196875644        0.26698243521721104
        0.5359475446259003        0.4104592381319773        0.5069947461769738        0.5359475446259003
        0.05560356050718155        0.6495047975637054        0.756280375297137        0.05560356050718155
        0.6830207836235981        0.027354925752548546        0.2573264974958554        0.6830207836235981
        0.695398647827477        0.17275105613549352        0.054758687014069815        0.695398647827477
        0.48233557591323        0.605379938924142        0.4101462104726891        0.48233557591323
        0.6481030189571539        0.025244898713983662        0.39910856759303825        0.6481030189571539
        0.4334095021705363        0.6734990314504001        0.413172435542291        0.4334095021705363
        0.5702259556125573        0.343101748855006        0.48162839308343114        0.5702259556125573
        0.14180799836007985        0.09568264118051865        0.9750004181429542        0.14180799836007985
        0.2995577787188689        0.3267937554877893        0.8448290453057479        0.2995577787188689
        0.47770275026008563        0.49393275119555496        0.5473852410179602        0.47770275026008563
        0.5244651645005316        0.6650541600134576        0.08703761657843732        0.5244651645005316
        0.6992772959596742        0.0451450187653984        0.1413663821116042        0.6992772959596742
        0.13730395936097395        0.6132822733992421        0.7656239929768771        0.13730395936097395
        0.4800017848220947        0.7127111320626429        0.17674675490427783        0.4800017848220947
        0.6784132874131358        0.2710123596832626        0.07786606334927847        0.6784132874131358
        0.5499302206322128        0.1857419385943762        0.60054428406073        0.5499302206322128
        0.5732890713312846        0.3446975264791053        0.4731415186003158        0.5732890713312846
        0.5259131585936486        0.5358372069484957        0.39963631827667817        0.5259131585936486
        0.5485995369368628        0.07427058699553445        0.6265468666050914        0.5485995369368628
        0.5718640054966849        0.11480238688157772        0.5768565943116778        0.5718640054966849
        0.47406693547412887        0.7409158992194845        0.039556436443630265        0.47406693547412887
        0.11631807526956546        0.27176173855931635        0.9482013331494452        0.11631807526956546
        0.004469999637654536        0.64035496417709        0.768053095860069        0.004469999637654536
        0.35886707132427836        0.8281714619783859        0.2378253136292553        0.35886707132427836
        0.5765500010008522        0.11364809174374295        0.5676832778361894        0.5765500010008522
        0.6443532539379644        0.3632955327338309        0.19399516533861402        0.6443532539379644
        0.6912797127237807        0.15423299691720876        0.1430975199470308        0.6912797127237807
        0.6290548404343933        0.1313760704329037        0.43740181020399166        0.6290548404343933
        0.4456928023064156        0.4688155214120907        0.6188116505267318        0.4456928023064156
        0.3533613564607045        0.24039309058117447        0.8321554335106712        0.3533613564607045
        0.6683051209544207        0.01869850990460247        0.32617004206324895        0.6683051209544207
        0.5293071307895868        0.323878775929141        0.5785935197470086        0.5293071307895868
        0.6310259381658007        0.20096619509776753        0.4040112859214063        0.6310259381658007
        0.5320925901257906        0.4414954728235876        0.48870921675647977        0.5320925901257906
        0.4971117615031917        0.35857876589390925        0.6141506833020614        0.4971117615031917
        0.24043596839217404        0.8196686436625469        0.4610036928301505        0.24043596839217404
        0.4768181889301101        0.639353674339837        0.36948032223512156        0.4768181889301101
        0.553138126592727        0.4919226824705979        0.3822152538686915        0.553138126592727
        0.07219793687247064        0.8436269090253042        0.5271323877273416        0.07219793687247064
        0.5393882555597356        0.30436903952607586        0.5705086391163807        0.5393882555597356
        0.4413753586628922        0.7436988979185392        0.2393481455227026        0.4413753586628922
        0.35332370932615986        0.4704806232599812        0.7273050914113733        0.35332370932615986
        0.621098389306489        0.0359464410923869        0.47663553683560117        0.621098389306489
        0.45759360388727727        0.6933988442444429        0.31688204455818914        0.45759360388727727
        0.346241588507903        0.33659993979166375        0.8043220780926607        0.346241588507903
        0.644162729585491        0.35524494029968107        0.20954662492489606        0.644162729585491
        0.5020567145466445        0.5325005742453098        0.46078329959501957        0.5020567145466445
        0.5448984167841061        0.6368325800045661        0.024813218595679372        0.5448984167841061
        0.6900344776054279        0.21188453051475714        0.053007406653688215        0.6900344776054279
        0.23994295666410553        0.8269013561057538        0.4484293727723908        0.23994295666410553
        0.3508074241129557        0.45465095280035045        0.7397031928362885        0.3508074241129557
        0.3875900147184302        0.6425629737161493        0.535407121534812        0.3875900147184302
        0.3553832884785559        0.7836237436476113        0.3651564937558113        0.3553832884785559
        0.1335345486995918        0.9313826809463581        0.3112287747628214        0.1335345486995918
        0.09700158936162043        0.21128280205622996        0.9677504641579394        0.09700158936162043
        0.3488333471496007        0.6814252571040009        0.5406387063590237        0.3488333471496007
        0.5767989396889719        0.575626890482319        0.057093338499443494        0.5767989396889719
        0.6729659649040924        0.2818726403120745        0.12157892418058133        0.6729659649040924
        0.668685711209724        0.32206699451634535        0.044628357477053696        0.668685711209724
        0.46187918827961655        0.10666039017623666        0.7496391078617617        0.46187918827961655
        0.6826949947365617        0.14577080614303875        0.21588413651702312        0.6826949947365617
        0.6232873707002741        0.11982126054719068        0.45680255315832075        0.6232873707002741
        0.33506932332132106        0.5319147847501817        0.7018003696936557        0.33506932332132106
        0.47764614140533057        0.7327581219269071        0.0823034747222116        0.47764614140533057
        0.434494188100158        0.78857197270617        0.024162882209464682        0.434494188100158
        0.6436595467636175        0.40980384392115493        0.05886922139415962        0.6436595467636175
        0.46241014884243115        0.47667272277303224        0.5874834668815672        0.46241014884243115
        0.18207863511430122        0.5378886307783755        0.8027269536705435        0.18207863511430122
        0.46409860828776217        0.25444590181951765        0.7102691367488644        0.46409860828776217
        0.6157401180076809        0.4045621310956235        0.27938807461153714        0.6157401180076809
        0.590646819513233        0.5420154533699809        0.09215160066943506        0.590646819513233
        0.533475713881843        0.4008606487393089        0.5197288386156923        0.533475713881843
        0.5589441938346342        0.08964612694603087        0.6059095215299705        0.5589441938346342
        0.6269413134663557        0.33615543547441373        0.31762981934819756        0.6269413134663557
        0.5483653684518255        0.42408268705409125        0.4677015286551553        0.5483653684518255
        0.5017202979822704        0.6982522311252527        0.09485413493238144        0.5017202979822704
        0.1091068054109201        0.6854247713981513        0.711606838626386        0.1091068054109201
        0.5096435140613588        0.4660904529399002        0.5131146722017        0.5096435140613588
        0.4995705000300177        0.431750616986019        0.5607584468661244        0.4995705000300177
        0.30370337394834146        0.90306104574278        0.0030444977819188116        0.30370337394834146
        0.45276691105380507        0.5142178861330822        0.5705998721437081        0.45276691105380507
        0.6273347556541108        0.33464915807528556        0.31766672739885204        0.6273347556541108
        0.5646884187381678        0.009637098011950814        0.6017982268400958        0.5646884187381678
        0.5691277426072868        0.39104314820700414        0.44639946396677344        0.5691277426072868
        0.5681181758604344        0.0902724510571128        0.5885017936201776        0.5681181758604344
        0.296044728388321        0.8985882319350634        0.13135534635022333        0.296044728388321
        0.14065928554573057        0.7107026533596361        0.6747826830077237        0.14065928554573057
        0.21208328331615356        0.022185356904454282        0.9537028739679367        0.21208328331615356
        0.5701595494222111        0.5052665920379901        0.30747658020674934        0.5701595494222111
        0.6955886007078148        0.09151474958624735        0.1547192545834376        0.6955886007078148
        0.5846857287435333        0.2645030004102612        0.49630974197697963        0.5846857287435333
        0.23108292164221841        0.609504085865697        0.7222922787650535        0.23108292164221841
        0.08214525419188046        0.7514298514741555        0.6495055756042679        0.08214525419188046
        0.23456891393616092        0.6663241891995116        0.6678075502098141        0.23456891393616092
        0.44765132626501997        0.5938171782502715        0.49658608417999683        0.44765132626501997
        0.06118274062129009        0.6338187577319375        0.7686267799441282        0.06118274062129009
        0.021773407927441663        0.8975518637447207        0.4398323422655826        0.021773407927441663
        0.4982917303571347        0.5983597211221904        0.3812825029475645        0.4982917303571347
        0.6868777446207146        0.12431205567611452        0.20234732689882381        0.6868777446207146
        0.5280348334355378        0.4073274826532659        0.5257782338902599        0.5280348334355378
        0.5605650008752034        0.034612844506673374        0.60855214286265        0.5605650008752034
        0.5113475202886035        0.4316843425530246        0.5391623645841346        0.5113475202886035
        0.3937788904144957        0.22548087974700345        0.7993964872304448        0.3937788904144957
        0.07612848919593623        0.7380799051396949        0.666068284708458        0.07612848919593623
        0.31538865737243793        0.8917926145653399        0.07593366979368954        0.31538865737243793
        0.6228624751102557        0.45763450270518014        0.1210592257237527        0.6228624751102557
        0.6250750585115891        0.46313233623493666        0.06380267695823033        0.6250750585115891
        0.6032307481384668        0.12478820359083309        0.5066095471318954        0.6032307481384668
        0.7020914727235877        0.1151905845333879        0.029432245794431478        0.7020914727235877
        0.5783108179853447        0.38235549615378167        0.4300203136634809        0.5783108179853447
        0.5263251056027973        0.41235382262520676        0.5252885791551043        0.5263251056027973
        0.020352216680156607        0.8193352672249554        0.5725917345140593        0.020352216680156607
        0.5554992034872885        0.2805863497673299        0.5514640243698782        0.5554992034872885
        0.6680006670693166        0.29556946723072797        0.14208767585839321        0.6680006670693166
        0.5985319747001464        0.3394653011049429        0.4102222079176323        0.5985319747001464
        0.3316408671496662        0.5902528642907486        0.656985712682553        0.3316408671496662
        0.03535930587392601        0.878193992124161        0.4756834569051746        0.03535930587392601
        0.2849509868975775        0.7316074134148206        0.5498694961249159        0.2849509868975775
        0.30424746910959205        0.7336113885632344        0.5260050243592155        0.30424746910959205
        0.6130843909260426        0.34352650440925403        0.3608941672762883        0.6130843909260426
        0.5796051665324012        0.04479293727003751        0.5710597995206957        0.5796051665324012
        0.6906651786809265        0.17611889924026475        0.12225119731800269        0.6906651786809265
        0.4969013529364767        0.32384185669462756        0.6334860241176394        0.4969013529364767
        0.0956062983511462        0.8545275536143784        0.5014992836934156        0.0956062983511462
        0.2596415096257725        0.8487988062892241        0.3804118286810866        0.2596415096257725
        0.6197240369769721        0.28105959828804455        0.39101117400413515        0.6197240369769721
        0.2976865965388493        0.4598326520087848        0.7818691147684506        0.2976865965388493
        0.49957083602341795        0.6578972018569704        0.26082413879565475        0.49957083602341795
        0.49633361695168726        0.39104527992923793        0.5953061988694353        0.49633361695168726
        0.4673691047801574        0.7397373368393142        0.12617809746492245        0.4673691047801574
        0.3079224652889298        0.6727076570126616        0.5981905373184291        0.3079224652889298
        0.08387013967930206        0.10412895367852969        0.9874658274321007        0.08387013967930206
        0.02345812109521815        0.9976094739280164        0.06061988649305083        0.02345812109521815
        0.4996139399695041        0.5321047874504002        0.4665150770861131        0.4996139399695041
        0.08908075099498838        0.6098391569819035        0.782448363929492        0.08908075099498838
        0.6635455247105997        0.1861628659722349        0.2911323764305056        0.6635455247105997
        0.6305004896597042        0.38642568357862284        0.23582505411541954        0.6305004896597042
        0.5756645731554314        0.08292558751994945        0.5747555527022085        0.5756645731554314
        0.3969660204802754        0.3317331459591726        0.7581484531674108        0.3969660204802754
        0.5295275788023408        0.15362171446241715        0.6446715872605906        0.5295275788023408
        0.4966031002644847        0.5330308994908081        0.47185673864365274        0.4966031002644847
        0.6545513840754471        0.36139637858997875        0.11188220927333405        0.6545513840754471
        0.4546219571844784        0.4984423092145238        0.581543649674211        0.4546219571844784
        0.40161600227717636        0.8004759222627033        0.19143529274267201        0.40161600227717636
        0.4298548265556952        0.6574038512376802        0.44527500777767937        0.4298548265556952
        0.5792757061672691        0.5256388736490408        0.229310023762135        0.5792757061672691
        0.19463695077581014        0.9194683610769225        0.2807326980668762        0.19463695077581014
        0.3071994198976895        0.7112704574060561        0.5525860740648696        0.3071994198976895
        0.24038971698242206        0.8697661880614208        0.3576763146244485        0.24038971698242206
        0.42850445600812587        0.2609624901217821        0.751442906089211        0.42850445600812587
        0.4320332423394891        0.6775147288462936        0.4094732558099365        0.4320332423394891
        0.10628792531927332        0.7432785867488899        0.6518762891402189        0.10628792531927332
        0.6793702393887369        0.26947492457974803        0.06553945901912732        0.6793702393887369
        0.5318000102969759        0.40885501299224997        0.5169285022586582        0.5318000102969759
        0.27339256884048463        0.015705130560619517        0.9220988859551212        0.27339256884048463
        0.4119135520961254        0.6079568659114485        0.5394839204186113        0.4119135520961254
        0.7028575702540104        0.10290327447162599        0.03732811241242986        0.7028575702540104
        0.5416266242802096        0.31923523833602135        0.5580054321834088        0.5416266242802096
        0.07106287879962848        0.9764833208495232        0.19073662106712996        0.07106287879962848
        0.44640339925295125        0.47641587374740835        0.6119443810611499        0.44640339925295125
        0.6344084880945182        0.44044295436553854        0.032584419850764476        0.6344084880945182
        0.5631301476781486        0.46135328865482056        0.39105244737676137        0.5631301476781486
        0.5961447269354839        0.3443719059862678        0.4130749562263725        0.5961447269354839
        0.5347420805147578        0.4718391032282478        0.4532876297873786        0.5347420805147578
        0.47181416349647437        0.4604350011055294        0.585476216430006        0.47181416349647437
        0.010033794989284603        0.5847740220370248        0.8110721232213985        0.010033794989284603
        0.5884440416359946        0.08795812652843724        0.547476563611447        0.5884440416359946
        0.2759536184032076        0.7770741533450792        0.4938167283348974        0.2759536184032076
        0.06186390754478827        0.20953138284258827        0.9738800303377477        0.06186390754478827
        0.6644889640810658        0.23559162640549294        0.24780116786762404        0.6644889640810658
        0.5320119209083669        0.46411345481882116        0.4674669326047752        0.5320119209083669
        0.2060587006350187        0.7122634177595513        0.6385612323862907        0.2060587006350187
        0.5942367123667094        0.1912931808056398        0.5071216602832797        0.5942367123667094
        0.576632764723547        0.3303231975699947        0.47526402603362616        0.576632764723547
        0.5550847790820972        0.5608011080283324        0.2631803436751188        0.5550847790820972
        0.6622265439264158        0.12687336560533474        0.3268258835198413        0.6622265439264158
        0.5600174183242967        0.5414873585752852        0.28205039062185244        0.5600174183242967
        0.6835784053965456        0.1375548890054722        0.21568444510841267        0.6835784053965456
        0.5513218550550062        0.17871993467478656        0.6001229950828857        0.5513218550550062
        0.6889067510604577        0.012456431659319166        0.22507735114170338        0.6889067510604577
        0.4726304755758913        0.2792528641001026        0.6893900963936914        0.4726304755758913
        0.5128221022763821        0.46680906186292875        0.5060793244110215        0.5128221022763821
        0.6196100806327375        0.04719171776073307        0.47952021618632157        0.6196100806327375
        0.5529048695201939        0.38386094264952497        0.4911651323434237        0.5529048695201939
        0.5275614414047989        0.5223819036044103        0.41288618028751556        0.5275614414047989
        0.30939211361464675        0.704525670069732        0.5587455774132964        0.30939211361464675
        0.5815735141499658        0.5618377540901234        0.08878532174568637        0.5815735141499658
        0.5032952511424021        0.6829479247561369        0.16422518816033882        0.5032952511424021
        0.50959264658563        0.31197380222614496        0.6191147032790199        0.50959264658563
        0.6504192714721697        0.09312481832434234        0.3811001322582848        0.6504192714721697
        0.6597436294790476        0.17760656364638241        0.31294184008110776        0.6597436294790476
        0.4420547176899618        0.13279192467394224        0.7691173888799332        0.4420547176899618
        0.60709112650067        0.22570274213374433        0.46036833127573334        0.60709112650067
        0.6127821690228987        0.488104909565586        0.10368039309895517        0.6127821690228987
        0.5805712445904699        0.03816165802103163        0.569576814632084        0.5805712445904699
        0.6538975782553759        0.0605064442784701        0.37573246400103055        0.6538975782553759
        0.21705722732566468        0.8250138826565214        0.47447277430364865        0.21705722732566468
        0.509435105596201        0.5403646249143461        0.43469278636015235        0.509435105596201
        0.6034750223754392        0.47762110008568903        0.2085998070249883        0.6034750223754392
        0.2271418707880986        0.7279672400979427        0.6057035895666706        0.2271418707880986
        0.114914045314794        0.31300329534562193        0.9357448698665466        0.114914045314794
        0.43353984732984424        0.7148148841113008        0.33634221115907903        0.43353984732984424
        0.6897027229955984        0.0967988101523429        0.19811687999260474        0.6897027229955984
        0.2556410897556806        0.6971977862375199        0.6190399933142912        0.2556410897556806
        0.5016838652944444        0.4173602007620225        0.5678354175518958        0.5016838652944444
        0.2002498096701911        0.7677026432426912        0.5748327400316459        0.2002498096701911
        0.5493379382986718        0.5975559046263672        0.19845049744884238        0.5493379382986718
        0.6344166889930387        0.31713937537461634        0.307332956321345        0.6344166889930387
        0.6535815716467454        0.3599023114596494        0.1270141118677054        0.6535815716467454
        0.4535855497778782        0.574004484344813        0.5089588883372069        0.4535855497778782
        0.6436139747013783        0.40152142987817646        0.1015019432659867        0.6436139747013783
        0.247173809123939        0.39856473674961307        0.8479129476461819        0.247173809123939
        0.14932571697831293        0.871873250405761        0.44186049350979417        0.14932571697831293
